Price,Date,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
3648,2022-07-25,130.4744415283203,132.41994527973762,130.16065018879488,131.79236260068672,6635194
3649,2022-07-26,131.22752380371094,132.41993334003394,129.9723585587817,130.47442976403386,11451315
3650,2022-07-27,132.20025634765625,132.41990766929734,131.4157782216533,131.7295694720545,9209354
3651,2022-07-28,134.42819213867188,134.80475192535027,131.82373447941995,132.41993286132558,13192642
3652,2022-07-29,134.2713165283203,136.68752019133825,133.5809780966879,135.8089018382593,15433067
3653,2022-08-01,137.40919494628906,138.16230167121566,134.3968063511818,134.96163320282685,12136557
3654,2022-08-02,139.69989013671875,140.2019613453123,136.4050813468518,138.036793622479,17748747
3655,2022-08-03,140.32748413085938,141.0492067636017,137.84853766209477,140.17058846148942,12406038
3656,2022-08-04,138.57025146484375,140.70402221774506,137.50335332019165,140.57851079752785,9712267
3657,2022-08-05,140.35882568359375,141.04916386522325,137.3464246405944,139.13503217378846,14099223
3658,2022-08-08,139.26060485839844,142.021971315333,138.75853358688204,141.20610869116953,8392041
3659,2022-08-10,140.26470947265625,141.1433276561027,138.41334593141593,138.5388573426795,8585266
3660,2022-08-11,139.85678100585938,142.3984956640303,139.1350584562873,140.9864348024244,5040626
3661,2022-08-12,143.12022399902344,143.46538678489264,139.32334397705296,139.95092660758021,13279062
3662,2022-08-16,143.6222686767578,144.31260695053066,142.49262771100223,143.84192002274915,11298246
3663,2022-08-17,143.40264892578125,144.94022145468463,142.9005776515827,143.62230032016703,11225465
3664,2022-08-18,145.1912384033203,145.41088976943342,142.93194349664046,143.0574549149333,11360485
3665,2022-08-19,144.5891876220703,145.57148642466726,143.03650180852262,144.77930373212206,9829530
3666,2022-08-22,143.1949462890625,146.2686256214924,143.00483016846633,144.55750317453152,9190493
3667,2022-08-23,144.2089080810547,145.03277014846017,142.08584865699743,142.56115815905287,8903751
3668,2022-08-24,145.41305541992188,145.7299285089987,143.54350935180813,144.08219102451895,13007225
3669,2022-08-25,143.41676330566406,146.39536514467463,142.65626016615582,146.0784920599459,12124365
3670,2022-08-26,146.04678344726562,146.522093021809,143.60686354332893,143.60686354332893,7966045
3671,2022-08-29,143.89207458496094,145.06450243319958,142.97313489253682,144.6525648396025,7517013
3672,2022-08-30,145.50811767578125,145.9200552639323,144.5574984232475,144.6208704613633,7214498
3673,2022-09-01,143.2899932861328,145.82497773310055,142.59287514193622,142.62456760496238,13109081
3674,2022-09-02,142.08587646484375,145.03279853305315,141.83238832901333,144.17724384063055,6897237
3675,2022-09-05,141.57888793945312,142.9414446968906,140.50151178291273,142.59287916815148,18055474
3676,2022-09-06,142.6245880126953,144.49413415240284,141.95914934271156,141.95914934271156,14103701
3677,2022-09-07,142.2126007080078,143.82864522332,141.3570462124196,141.3570462124196,7866745
3678,2022-09-08,142.2126007080078,143.79696566042858,141.6105342899309,143.2265916988381,7187735
3679,2022-09-09,141.2620086669922,143.32168349779923,141.008507647558,143.25831146634005,9162027
3680,2022-09-12,141.92745971679688,142.40276937813056,140.8184038403516,141.67397154563204,8778919
3681,2022-09-13,143.733642578125,144.1772597584034,141.83240398790429,142.14927708627442,11278383
3682,2022-09-14,147.37765502929688,147.7895796635344,142.40273802126052,142.59286700136778,25072958
3683,2022-09-15,150.57809448242188,150.99003209098075,147.2509269337224,147.94804517473003,23606369
3684,2022-09-16,149.34228515625,151.1167666677763,147.91635629650273,151.0850870959411,29399642
3685,2022-09-19,147.75791931152344,150.89495763608005,146.80730007455495,149.53240081770548,13920046
3686,2022-09-20,147.47271728515625,149.7225211734558,147.09247219105436,148.29659240037526,20162973
3687,2022-09-21,143.89207458496094,148.51841393896188,142.14927259894162,148.20154085059474,14468837
3688,2022-09-22,139.48753356933594,143.4801397160203,138.88547984744508,141.95914628425487,26264530
3689,2022-09-23,128.36526489257812,139.2656915665117,125.54508729307129,138.346764970724,87162722
3690,2022-09-26,127.28788757324219,132.67472882936204,118.09857013633186,126.7492060263494,167547134
3691,2022-09-27,129.8228759765625,131.75580658966916,127.54139277154239,130.42494246120714,54127095
3692,2022-09-28,131.62905883789062,133.34018103137876,128.3652767619358,130.04469359962235,52877873
3693,2022-09-29,131.81918334960938,134.4175396734544,130.58338366314553,132.42123696227702,36761869
3694,2022-09-30,134.48092651367188,138.6002764470471,131.185451724411,131.185451724411,62897614
3695,2022-10-03,133.5936737060547,136.03359344190926,132.45292564829583,134.9879098712297,11740863
3696,2022-10-04,132.1043701171875,134.57598249955797,131.8191895280514,134.4175459736829,19179333
3697,2022-10-06,130.74180603027344,133.65703507547602,130.2981760904759,132.3578506073771,20692745
3698,2022-10-07,132.70643615722656,132.9282447139057,129.28420463235645,129.28420463235645,14282850
3699,2022-10-10,132.42124938964844,134.32248778946305,131.53401511794675,131.7875032563769,16834226
3700,2022-10-11,132.0409698486328,134.0055797706328,130.9002348424367,133.08665327450862,17807162
3701,2022-10-12,136.60398864746094,136.85747679417344,132.6747547566364,133.37187294729281,35288330
3702,2022-10-13,135.58995056152344,137.7130099610387,135.14633352217132,136.22369655693808,16436903
3703,2022-10-14,134.76612854003906,138.1566680440517,134.06901031670174,138.1566680440517,23365190
3704,2022-10-17,134.2591094970703,136.22371983992244,133.72042788761695,134.3224815287241,9520537
3705,2022-10-18,134.5759735107422,136.25540315156218,134.06898439796413,134.9562185687249,13256574
3706,2022-10-19,135.55831909179688,137.45955775256934,134.95625244639234,134.98794491484514,11595367
3707,2022-10-20,137.8397674560547,138.1566404846893,134.5759726823989,134.70272963001068,16371066
3708,2022-10-21,137.7130584716797,138.72704984281148,135.62169079267053,136.47724560913798,11634491
3709,2022-10-24,138.69534301757812,139.58259021057617,138.53690647931413,139.2974095991404,1132859
3710,2022-10-25,138.4735565185547,139.04393072595533,135.78013493867434,138.6953651287659,20622687
3711,2022-10-27,141.89573669433594,142.49779025690583,137.74469509894635,138.9805075761733,24298489
3712,2022-10-28,143.733642578125,145.12787905351377,141.45214595498064,141.83240398790429,11669879
3713,2022-10-31,144.5891876220703,145.92005196682655,143.67024796255876,144.46243065510396,11755682
3714,2022-11-01,149.02540588378906,149.50071548395408,145.63486664799828,146.173548282799,15220278
3715,2022-11-02,147.85296630859375,149.9126410781662,147.56777283511008,149.02539398332326,12884449
3716,2022-11-03,144.5258331298828,148.0431169755998,143.67026540319483,147.6628718157385,9358215
3717,2022-11-04,143.32168579101562,145.41304022421622,142.59287518358002,144.4941135193611,8059667
3718,2022-11-07,144.49411010742188,146.9657224642946,143.48011893100153,144.05049299698715,14862038
3719,2022-11-09,138.63197326660156,146.39536376953126,138.18835610958791,146.39536376953126,22831150
3720,2022-11-10,136.1920623779297,139.51922996260092,135.3048151099641,136.88918062647423,16217631
3721,2022-11-11,135.65338134765625,138.06160920842626,135.33650824279707,136.8891812991672,12123886
3722,2022-11-14,137.1458282470703,138.67074967852398,136.4320366410689,136.88626406252902,18460862
3723,2022-11-15,140.16322326660156,140.4876751723113,136.04268670448442,136.26980039808487,15258103
3724,2022-11-16,140.87701416015625,141.10412785269492,138.50851261915182,140.13077214011625,9825807
3725,2022-11-17,141.65570068359375,143.0508332512622,140.32544265165265,140.74723274973016,9449665
3726,2022-11-18,141.6881561279297,141.9801707880512,140.71480033149055,141.6881561279297,5828998
3727,2022-11-21,142.14239501953125,142.43439647410648,140.4876849049843,141.13658876135835,4712051
3728,2022-11-22,141.3312530517578,142.23970781101434,140.7472369908203,141.78548043138608,4366445
3729,2022-11-23,139.61166381835938,141.98016547478915,139.02764772195468,141.62326308199115,13510578
3730,2022-11-24,143.24554443359375,143.40777041822975,139.57923454042313,139.7739110027801,7622243
3731,2022-11-25,143.14817810058594,143.34285452472542,140.5525628559625,143.2455163126557,10989671
3732,2022-11-28,143.60244750976562,144.18645049542644,142.2073013953864,142.2073013953864,4526153
3733,2022-11-29,142.33706665039062,144.2188905852632,141.81795145586327,143.60243716614212,6476054
3734,2022-11-30,145.3544464111328,145.97089972003042,141.23391005728487,142.33704120014832,17317951
3735,2022-12-01,143.9917755126953,145.90603670316506,143.08330742830935,145.35447103828253,13241961
3736,2022-12-02,142.62905883789062,143.73219000408199,141.81792909746127,141.81792909746127,12880949
3737,2022-12-05,143.9917755126953,144.21888923329595,140.9419193152556,142.564179036665,16477957
3738,2022-12-06,145.03001403808594,145.451804191345,142.36951082811945,143.7646567802918,11299945
3739,2022-12-07,143.4402313232422,145.41938055848374,143.0508783702245,144.60825057633917,5813973
3740,2022-12-08,141.3312530517578,143.95930552300413,140.7472369908203,143.92686825416305,11176439
3741,2022-12-09,140.94190979003906,142.0774915182801,139.9685540229753,141.7206023248796,6020031
3742,2022-12-12,139.8712158203125,141.4610248091643,139.25474930477188,140.16321724210772,8194429
3743,2022-12-13,140.35791015625,140.68236208615167,138.24897261188923,139.87123226139752,8235450
3744,2022-12-14,142.23973083496094,143.11576166915864,140.357920070199,140.357920070199,10055353
3745,2022-12-15,140.39035034179688,143.0184163093379,140.09834887961813,142.43440018299734,5385778
3746,2022-12-16,138.34628295898438,141.590801913951,137.95694332478465,139.51431506356494,11166617
3747,2022-12-19,142.04507446289062,142.23973772281806,138.54099056236828,138.89789300854517,7758862
3748,2022-12-20,141.00682067871094,142.04506426305733,138.80054481073523,142.04506426305733,6541929
3749,2022-12-21,140.1956787109375,141.62326186590627,138.7680823539864,140.84458254537464,7005861
3750,2022-12-22,139.51434326171875,140.8121511060138,138.11919718870473,140.2281349356842,6961415
3751,2022-12-23,137.0809326171875,139.7089983812921,136.56180427796272,138.47607847711978,4554651
3752,2022-12-26,137.4702911376953,139.02766316712876,136.88627497640977,137.24317740885758,6864331
3753,2022-12-27,137.9894256591797,139.6441227871209,137.43785994986595,138.18408892023982,13115851
3754,2022-12-28,140.00100708007812,141.72060494069348,137.8920695458475,137.8920695458475,16815549
3755,2022-12-29,140.00100708007812,140.4876849725929,138.54097340253387,138.89787580450445,22536873
3756,2022-12-30,138.6707305908203,140.64989237328993,138.37872917464395,140.19566501435315,4643134
3757,2023-01-02,139.5467987060547,139.8388002006218,138.21654033750553,139.22234673343144,5959394
3758,2023-01-03,139.90367126464844,140.29301094495236,139.09254142985574,139.6765575513031,2873110
3759,2023-01-04,136.95115661621094,139.77388559537894,136.59425423409388,139.77388559537894,9954542
3760,2023-01-05,135.49114990234375,137.50274950489128,134.06355329261174,137.50274950489128,21273509
3761,2023-01-06,135.03688049316406,136.46447679923463,134.6799913181328,135.0693309645223,11510471
3762,2023-01-09,135.685791015625,137.53516432893323,132.5386100155064,135.750678759569,52485126
3763,2023-01-10,137.43783569335938,137.85961261887547,135.62089969889706,136.20491578297296,17248326
3764,2023-01-11,137.53517150878906,138.24897633538404,136.33470197621693,137.69739747810917,9164361
3765,2023-01-12,138.5409698486328,138.80053402504547,137.1782744249444,138.5734203214278,21179555
3766,2023-01-13,138.8654327392578,139.7414503521228,138.41120529613775,138.60586854233915,6560245
3767,2023-01-16,139.9361114501953,140.09833740522637,138.0218372596395,139.51432132671815,8362194
3768,2023-01-17,141.7206268310547,141.9152900969389,139.44946298184544,139.93614094953313,13000571
3769,2023-01-18,142.33706665039062,142.85619504690152,140.4228054419758,141.65572548220155,11171369
3770,2023-01-19,143.24554443359375,143.56999640286577,141.88284880304818,141.98018703422667,11586815
3771,2023-01-20,144.86776733398438,145.28955742686475,143.4077338446161,143.4077338446161,10112645
3772,2023-01-23,146.0682830810547,148.14478373573607,145.06248983446153,145.35449134431448,14393610
3773,2023-01-24,143.37530517578125,147.0416146913969,143.0833037143004,146.81450097669145,6150893
3774,2023-01-25,142.3695068359375,143.56997631387168,141.33126331993992,143.21307391681816,5790331
3775,2023-01-27,142.27218627929688,143.69976964075838,140.8121524406268,142.30463675650546,10458603
3776,2023-01-30,137.4702911376953,142.01261852238562,136.62672397315745,141.46105283749858,24288177
3777,2023-01-31,140.5850067138672,142.88860721391467,137.66493970103258,137.95694112152356,20997546
3778,2023-02-01,140.5201416015625,146.00337414995641,138.60586721929528,146.00337414995641,20246369
3779,2023-02-02,138.0218505859375,140.87703031055426,137.1458329845848,140.1632386798959,12820663
3780,2023-02-03,139.4169921875,139.61166862700094,136.52937528079426,138.34629817421057,10815686
3781,2023-02-06,140.84457397460938,141.03923719190536,138.24895879481087,138.5085097512055,6948201
3782,2023-02-07,140.7147979736328,141.59081553535268,139.5792162301486,141.46104004546183,10035526
3783,2023-02-08,140.81443786621094,141.64471167438435,139.78489293864746,141.37902135305464,12432719
3784,2023-02-09,141.3790283203125,142.10966660479727,140.81444480564573,140.81444480564573,7011082
3785,2023-02-10,142.2093048095703,142.44177878891708,140.7148118534627,140.74802821347166,10892159
3786,2023-02-13,143.4713134765625,143.80342299849897,142.14287538881655,142.20929459048963,7710133
3787,2023-02-14,142.80706787109375,144.16872206319903,141.31257530034975,144.16872206319903,6010681
3788,2023-02-15,142.4749755859375,142.9399234807899,141.47864708533655,141.6447018354367,8107497
3789,2023-02-16,142.5413818359375,144.0690908035221,142.1428531746103,144.0690908035221,3963115
3790,2023-02-17,142.01004028320312,143.4048976050133,141.4786596303367,142.14287868963405,6491149
3791,2023-02-20,143.33847045898438,144.1355278805453,142.2757092121423,143.2056185463438,6841917
3792,2023-02-21,144.2683563232422,145.29790114247962,143.5045153109489,144.5008437759259,6701434
3793,2023-02-22,142.57464599609375,144.33482948020819,141.47868167477168,143.47133916314874,9128659
3794,2023-02-23,141.64471435546875,143.40489756482776,141.2129692643322,142.8070977089134,10345874
3795,2023-02-24,142.84030151367188,143.0727754612154,141.08011845900785,141.08011845900785,9808830
3796,2023-02-27,145.59681701660156,146.09498132689592,142.508209103634,143.77021454552226,17763618
3797,2023-02-28,147.6226806640625,148.12084494076913,145.2979140394316,146.52671655259377,36559278
3798,2023-03-01,145.39756774902344,147.62269909338582,144.4012390712278,147.15775111584355,12896085
3799,2023-03-02,146.36065673828125,146.79240179922834,143.33846833879232,144.79974476122976,79708558
3800,2023-03-03,147.5230255126953,149.74815628373935,146.39385870755925,146.39385870755925,9951869
3801,2023-03-06,150.87734985351562,151.9733139156786,148.1208382770361,148.78505728276272,15659957
3802,2023-03-08,151.47515869140625,151.67441629686058,149.91423312403964,150.74450693069377,11591495
3803,2023-03-09,149.9806671142578,153.0692748904073,149.7813959935386,152.10616267193055,13941653
3804,2023-03-10,150.47882080078125,151.5415685047437,147.62267367741,147.62267367741,9605434
3805,2023-03-13,150.17991638183594,152.80358959561275,149.71496847740482,151.47515156744336,13209653
3806,2023-03-14,149.58212280273438,151.27588676469392,148.78506535803047,149.54891995878813,9583405
3807,2023-03-15,151.64120483398438,152.80358809723438,149.91422460344242,150.51202441297076,12228069
3808,2023-03-16,154.19845581054688,154.69662010014787,151.67441800447327,152.4050562598405,18437817
3809,2023-03-17,152.57110595703125,155.4272531946693,151.64121012484284,155.39403683770368,33711025
3810,2023-03-20,151.1098175048828,152.3718362658793,149.64854115861513,149.64854115861513,9281411
3811,2023-03-21,148.2205047607422,151.2426937593159,147.75554325156486,150.94380054979504,11272787
3812,2023-03-22,148.8514862060547,149.25001493281508,146.659571452087,148.1208479547321,7589846
3813,2023-03-23,147.5562744140625,149.11718658202855,146.95847452683216,148.78507703507526,17091298
3814,2023-03-24,147.72230529785156,148.95110772014212,146.65955762218326,148.12083398703095,10371666
3815,2023-03-27,146.19459533691406,150.2795447817621,145.8292830047025,148.0544138932323,19983733
3816,2023-03-28,147.5230255126953,148.1872444600857,145.26467838885412,146.95844211012727,8689166
3817,2023-03-29,147.75552368164062,148.58579750208943,146.4935182854155,147.52304971462922,19743258
3818,2023-03-31,149.91421508789062,150.6116504070002,148.12082928670804,148.78504825211928,10202058
3819,2023-04-03,149.18359375,151.01019611084132,148.68542946977053,151.01019611084132,7643214
3820,2023-04-05,149.88104248046875,150.51204521946207,148.58580712851148,150.51204521946207,12019382
3821,2023-04-06,149.6153564453125,151.04343025283242,149.2168276769185,150.91057832098608,4282875
3822,2023-04-10,152.13938903808594,152.37186301850372,149.44929629927023,149.5821347127741,4145643
3823,2023-04-11,153.66708374023438,154.09882885136855,151.74084567687788,152.03975237546553,5106602
3824,2023-04-12,150.97698974609375,153.79992060156155,150.81093498988977,153.700285045125,9118795
3825,2023-04-13,153.5674591064453,153.866365826312,150.7777441357937,150.97701528237153,11428621
3826,2023-04-17,157.1874237060547,159.3461353826271,154.29807385704865,154.4973314421289,21815047
3827,2023-04-18,152.9696502685547,157.75202194959832,152.53790518997843,157.35349322843985,13482833
3828,2023-04-19,152.73715209960938,153.70027774800928,151.87367551648566,152.10614946142013,8264190
3829,2023-04-20,153.3681640625,154.69660201277966,152.5378903435752,153.33494770831516,7308750
3830,2023-04-21,153.7999267578125,154.33129389079224,152.50469149943376,153.96598152066326,5030650
3831,2023-04-24,154.0655975341797,154.29808500392332,152.73715948339625,153.43459486548582,5725067
3832,2023-04-25,154.69662475585938,155.3608438286509,153.20213184207844,153.63387694210726,8338703
3833,2023-04-26,158.28338623046875,159.0804435904209,154.09880130679605,155.46045560308133,13581018
3834,2023-04-27,156.72247314453125,158.28339866016591,155.09514194285038,158.08412754774469,9794457
3835,2023-04-28,157.5859832763672,158.05093124625316,154.82947127714303,157.38671213866044,10585487
3836,2023-05-02,159.47898864746094,160.17642404421662,158.25018612736037,158.5490792896437,6732907
3837,2023-05-03,159.2133026123047,160.74101184935935,158.61551627165585,159.41257373490186,4789217
3838,2023-05-04,158.6487274169922,159.87753003444297,156.05827025555115,159.18010809600594,9189783
3839,2023-05-05,160.1099853515625,160.40887847745924,158.2169505089855,158.6154926949402,3896441
3840,2023-05-08,162.56761169433594,163.56394026447487,160.14320947095032,160.6413737560198,8758321
3841,2023-05-09,161.67091369628906,163.99568028822625,161.20595226975922,162.10265876607727,9166941
3842,2023-05-10,164.49383544921875,164.69309303792295,162.46796212585483,162.83328797550075,9689409
3843,2023-05-11,165.09164428710938,165.52337584307276,163.7964090785072,164.52704730425754,12616726
3844,2023-05-12,160.574951171875,165.7890678763965,160.17642245492783,165.29090360181985,13853807
3845,2023-05-15,161.57127380371094,163.16540212668772,160.97347399339836,161.67090935769141,12187763
3846,2023-05-16,159.8110809326172,162.43475396328407,159.41255225469436,161.77053499555618,11418509
3847,2023-05-17,158.61550903320312,160.67458531393163,157.71880253600864,160.01036628701465,11560929
3848,2023-05-18,156.52320861816406,160.07677753288124,155.82577326912806,160.07677753288124,14497723
3849,2023-05-19,155.22799682617188,157.7520347882121,154.09882977206402,156.52323216731307,10071694
3850,2023-05-22,155.6597137451172,158.74833467476694,154.53054689553622,155.89218768314038,12566129
3851,2023-05-23,155.49366760253906,157.1210122858537,154.9955033448332,155.46046476016755,12458561
3852,2023-05-24,156.6228485107422,157.98448937785818,155.99183234089492,157.95128653538438,8877971
3853,2023-05-25,158.0509033203125,159.61182875821402,156.95495279728542,157.88484857275446,12502747
3854,2023-05-26,157.61917114257812,158.01769983237273,155.9586236737923,157.98448347756906,6811801
3855,2023-05-29,155.75936889648438,158.3166095637124,155.49367857091897,158.21697400242894,13638297
3856,2023-05-30,156.15789794921875,156.68927860144245,155.22798856461293,156.68927860144245,9469926
3857,2023-05-31,155.32763671875,156.22432981769887,152.77039583894305,156.0914914006592,48104157
3858,2023-06-01,154.76303100585938,155.49366922205706,152.8035903105696,154.72981464957155,8804790
3859,2023-06-02,155.82577514648438,156.15788464744173,154.82944664361227,155.42724644804957,6617781
3860,2023-06-05,156.49000549316406,158.08413391604006,155.95863836125287,157.05458898300714,27428302
3861,2023-06-06,156.29074096679688,157.41990789649117,155.72614398837916,157.05458202969976,6898603
3862,2023-06-07,158.88121032714844,159.44580739792593,156.85535009087587,157.22066250385646,11153571
3863,2023-06-08,160.508544921875,163.03256934190404,158.91441641189397,158.91441641189397,19300834
3864,2023-06-09,162.66722106933594,163.06574973052568,160.60814505854816,161.7705282032668,11037141
3865,2023-06-12,160.508544921875,163.69678842826514,160.20963822486937,162.7336761584703,8188909
3866,2023-06-13,160.9070587158203,161.7041161399441,160.37567809069068,160.74100395966363,6443218
3867,2023-06-14,163.72998046875,164.19492835471402,160.80741422014353,160.80741422014353,10297426
3868,2023-06-15,163.69677734375,164.02888686444217,161.9366076949382,164.02888686444217,9732749
3869,2023-06-16,163.69677734375,164.29457718371012,162.40155561847885,163.66357449982337,9702361
3870,2023-06-19,161.47164916992188,164.92559635555415,161.006701237996,163.69678029597492,10431647
3871,2023-06-20,165.2244873046875,165.85548999147798,161.90339208248272,161.96981128421262,13426365
3872,2023-06-21,171.50135803222656,172.06595505114734,165.2244932421252,165.25770960096932,31172093
3873,2023-06-22,168.41275024414062,171.36851969389744,167.84815322498955,171.36851969389744,7430965
3874,2023-06-23,166.12118530273438,169.14338745116493,165.75587292545944,168.4459520281205,5593393
3875,2023-06-26,165.05845642089844,166.22083991682027,164.1617632839019,166.05478513168856,7305362
3876,2023-06-27,165.75587463378906,166.08798416940988,164.49385569571555,164.79274887234567,11142907
3877,2023-06-28,166.15440368652344,167.7153158041647,163.69678501016102,166.5861487863574,17808717
3878,2023-06-30,169.4754638671875,172.4976519114991,166.85179096735635,170.37215672619052,17659979
3879,2023-07-03,166.38687133789062,169.34264069275605,165.72265229063356,169.07696388471012,12467239
3880,2023-07-04,165.78909301757812,167.7153312074275,165.52340266146567,167.7153312074275,8637967
3881,2023-07-05,168.2134552001953,168.67840307666336,165.72263404718154,165.8554724365811,5340907
3882,2023-07-06,174.49032592773438,175.088125730562,168.97731633482869,172.66372367738722,16705046
3883,2023-07-07,169.67477416992188,174.39074088207212,169.17660981415162,174.39074088207212,13149183
3884,2023-07-10,166.05474853515625,170.30575280037024,165.0584200439453,169.67473664779465,15319047
3885,2023-07-11,168.37953186035156,169.64155077819274,166.0879815067339,167.38320326946192,7486045
3886,2023-07-12,167.41639709472656,169.20978291152093,166.81859731793858,168.7116186831259,9390877
3887,2023-07-13,161.47164916992188,167.51603985281432,160.5417397924989,167.2171466842293,30591450
3888,2023-07-14,159.44578552246094,162.33513563586462,157.22064093367436,161.4052262796872,72085831
3889,2023-07-17,160.0767822265625,162.70044192401784,158.88118259703552,161.07311074664483,11474161
3890,2023-07-18,160.17640686035156,161.87015712086827,159.1468620543667,160.07677131242247,14940593
3891,2023-07-19,161.57127380371094,163.53071447318908,159.7778878863435,160.07678103471463,22954874
3892,2023-07-20,162.23550415039062,163.29825193545784,160.94028239883545,162.0362330285031,10249082
3893,2023-07-21,162.13587951660156,163.59716964392754,160.87386052459297,161.57129598463177,18466409
3894,2023-07-24,164.36099243164062,164.82595385756824,161.30558761748057,162.1026585561119,14825562
3895,2023-07-25,166.81861877441406,167.05109274151903,164.8259616045351,165.35732874169338,10500017
3896,2023-07-26,166.71897888183594,169.80760011762,166.05475984246607,168.64521679872274,12898171
3897,2023-07-27,166.5197296142578,168.31312936401756,165.85551048773334,167.38321988416874,10836773
3898,2023-07-28,171.50135803222656,173.46081239188413,166.12118628162946,167.25036680589946,17518458
3899,2023-07-31,176.71546936035156,177.34647200137036,172.13235558344482,174.0253770200713,24269734
3900,2023-08-01,167.2503662109375,174.0253952781705,166.3868760197775,174.0253952781705,31395702
3901,2023-08-02,165.09164428710938,168.57879417296263,163.7964090785072,167.98099434695936,20825405
3902,2023-08-03,165.19126892089844,166.45328779257127,163.46430212924813,165.390540037215,10882019
3903,2023-08-04,164.29457092285156,165.4237513583173,163.7964066607971,164.72631598601285,7406390
3904,2023-08-07,164.69309997558594,165.3573189930532,163.39787829695294,165.25769695128955,6345966
3905,2023-08-08,163.5418701171875,166.08134015006308,162.96625966523703,166.08134015006308,15171726
3906,2023-08-09,162.7631072998047,164.8962650237864,162.35679482321476,164.55766899704352,18442141
3907,2023-08-10,163.74505615234375,164.32066668486988,162.5599699711099,162.898566022891,9962450
3908,2023-08-11,165.4380340576172,166.75855312977345,164.42224591672516,166.25065905932743,23866073
3909,2023-08-14,165.57345581054688,166.11521496019378,163.0339856294035,165.81047027195208,9188486
3910,2023-08-16,167.97750854492188,168.38382105577912,164.59154799193018,165.64118749685235,9191471
3911,2023-08-17,165.03170776367188,168.48539846438538,164.01591962287577,167.97750439398735,15301142
3912,2023-08-18,163.20326232910156,164.99782377826295,162.59378680971582,164.99782377826295,12292241
3913,2023-08-21,167.40185546875,167.74045146587733,163.67729950034936,164.08362571890726,9129526
3914,2023-08-22,167.80819702148438,169.39959559790228,167.06327473772876,167.94362992170852,11107830
3915,2023-08-23,169.02716064453125,169.29804026445632,167.4018967024905,169.29804026445632,8487619
3916,2023-08-24,166.79241943359375,171.09258650516654,166.4538233842178,169.29802468797234,18982087
3917,2023-08-25,163.88046264648438,167.53730217178324,163.47415020534146,166.69081217877454,12851343
3918,2023-08-28,168.28224182128906,168.62083788129166,164.25295421826178,164.55768516126054,11908665
3919,2023-08-29,170.0767822265625,171.3295847349331,168.3499370275198,169.0271290620452,12363321
3920,2023-08-30,167.33416748046875,170.3815319728276,166.89398985384852,170.1783826065089,6748007
3921,2023-08-31,165.60733032226562,169.02714209377692,164.93013823552974,167.84205594198912,20715819
3922,2023-09-01,170.78782653808594,171.05870610889127,166.04748227026826,167.26643345013858,13120723
3923,2023-09-04,172.9548797607422,173.69978837840299,169.83979859210902,171.73592836638107,10240031
3924,2023-09-05,172.2099609375,174.03837414317573,171.32960567402122,172.88715305478863,10893186
3925,2023-09-06,172.34539794921875,174.20767631605705,170.75399919124058,173.83521513168571,10018473
3926,2023-09-07,174.03839111328125,174.51242013060127,170.75401177968052,172.00681456332077,13760453
3927,2023-09-08,175.15576171875,176.95032376770888,174.10610831912018,174.8848820887639,16781751
3928,2023-09-11,179.1173095703125,179.45590561864958,174.44468134775917,176.3069596136131,17683806
3929,2023-09-12,172.7291259765625,184.4219729111432,172.1422179186637,183.29331946615457,29826173
3930,2023-09-13,174.44468688964844,175.70878711010414,172.72913903457652,174.44468688964844,10692151
3931,2023-09-14,176.20535278320312,176.6568141162654,174.89611767282383,175.3475790058861,10941807
3932,2023-09-15,175.25730895996094,177.15343844329055,173.54174749122546,177.1082895508882,20516593
3933,2023-09-18,180.6748504638672,181.03601405821703,175.2573138835714,176.29566955045826,25627043
3934,2023-09-20,184.7831573486328,185.95695981934372,179.18503838544547,179.41076909990875,33369524
3935,2023-09-21,182.0292510986328,185.59579358157904,180.94573266241335,185.09918326123,20332556
3936,2023-09-22,179.81704711914062,183.20300718624097,177.33400973660034,181.08114714402882,21193988
3937,2023-09-25,179.59132385253906,181.17143861566726,177.60489662010795,180.5845443575083,11951847
3938,2023-09-26,179.09474182128906,180.62970781661915,178.41754972533386,179.77193391724427,7440011
3939,2023-09-27,179.9976806640625,180.22341138283983,178.1466860145863,179.9525317648051,6736870
3940,2023-09-28,181.2617645263672,184.60257635989424,178.59814483926493,180.67487017713617,50185120
3941,2023-09-29,180.35882568359375,182.30010415366542,179.77193138636508,181.4423302663665,16293959
3942,2023-10-03,180.17825317382812,180.58456569113136,177.78549941191525,179.4559121555618,10830728
3943,2023-10-04,179.681640625,180.0428042408809,176.4311129720367,179.59134283227536,14120040
3944,2023-10-05,177.51463317871094,180.13310386423,176.38597964572705,180.13310386423,14575590
3945,2023-10-06,177.92092895507812,178.28209254064868,175.93450167942478,177.87578006250487,12857229
3946,2023-10-09,177.19857788085938,177.78547211825185,174.94127115626245,177.42430855331907,7853369
3947,2023-10-10,178.73358154296875,179.27534078258637,176.70200506066735,177.19861540073188,7440527
3948,2023-10-11,179.23016357421875,179.81705784318166,178.19180793605125,178.19180793605125,10031916
3949,2023-10-12,181.2617645263672,182.39041810374184,178.19183230691198,178.19183230691198,21872719
3950,2023-10-13,182.20982360839844,182.75156902133702,179.95251661071637,180.99087231864672,13105921
